game_id,week,home_team,away_team,home_line_type,home_pairing_type,away_line_type,away_pairing_type,home_goalie,away_goalie,went_ot,toi,home_shots,away_shots,home_xg,away_xg,home_max_xg,away_max_xg,home_goals,away_goals,home_assists,away_assists,home_penalties_taken,away_penalties_taken,home_penalties_drawn,away_penalties_drawn,home_penalty_minutes,away_penalty_minutes
1,1,China,Kazakhstan,top,secondary,secondary,top,Jeremy Duncan,Damon Glover,0,80.13,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1,1,China,Kazakhstan,PK,PK,PP,PP,Jeremy Duncan,Damon Glover,0,120.0,1,0,0.118,0.0,0.118,0.0,0,0,0,0,1,1,1,1,2,2
2,1,Denmark,Poland,top,top,top,top,Robert Williams,Christopher Travis,0,231.51,1,1,0.0686,0.1429,0.0686,0.1429,1,1,2,2,0,0,0,0,0,0
2,1,Denmark,Poland,PK,PK,PP,PP,Robert Williams,Christopher Travis,0,557.74,1,6,0.1031,1.0571,0.1031,0.224,0,1,0,1,7,0,0,7,14,0
2,1,Denmark,Poland,secondary,top,secondary,top,Robert Williams,Christopher Travis,0,106.54,0,1,0.0,0.076,0.0,0.076,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,secondary,top,secondary,Robert Williams,Christopher Travis,0,179.08,1,0,0.0846,0.0,0.0846,0.0,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,secondary,secondary,secondary,Robert Williams,Christopher Travis,0,194.38,0,1,0.0,0.0715,0.0,0.0715,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,secondary,secondary,secondary,Robert Williams,Christopher Travis,0,188.89,1,1,0.1329,0.0694,0.1329,0.0694,0,1,0,1,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,top,secondary,secondary,Robert Williams,Christopher Travis,0,148.2,1,2,0.1247,0.1374,0.1247,0.0687,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,secondary,top,top,Robert Williams,Christopher Travis,0,162.86,3,0,0.2304,0.0,0.0768,0.0,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,secondary,top,top,Robert Williams,Christopher Travis,0,170.38,0,1,0.0,0.0987,0.0,0.0987,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,top,top,top,Robert Williams,Christopher Travis,0,126.53,1,0,0.1739,0.0,0.1739,0.0,1,0,2,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,top,top,secondary,Robert Williams,Christopher Travis,0,66.76,0,2,0.0,0.1816,0.0,0.0908,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,top,secondary,secondary,Robert Williams,Christopher Travis,0,143.17,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,top,top,secondary,Robert Williams,Christopher Travis,0,189.47,0,2,0.0,0.1859,0.0,0.093,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,secondary,secondary,top,Robert Williams,Christopher Travis,0,127.38,0,1,0.0,0.0766,0.0,0.0766,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,PP,PP,PK,PK,Robert Williams,Christopher Travis,0,526.49,4,4,0.5864,0.2884,0.1669,0.0795,1,0,2,0,2,6,6,2,4,12
2,1,Denmark,Poland,top,secondary,secondary,top,Robert Williams,Christopher Travis,0,43.29,1,0,0.0825,0.0,0.0825,0.0,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,top,secondary,top,Robert Williams,Christopher Travis,0,235.42,1,1,0.0743,0.0781,0.0743,0.0781,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,secondary,top,secondary,Robert Williams,Christopher Travis,0,201.91,2,2,0.2794,0.1829,0.1523,0.0914,0,1,0,1,0,0,0,0,0,0
3,1,Great Britain,Canada,top,top,top,top,Bradley Wise,Peter Long,0,162.76,2,0,0.1974,0.0,0.0987,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,top,secondary,top,Bradley Wise,Peter Long,0,182.95,0,3,0.0,0.2679,0.0,0.0893,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,top,secondary,secondary,Bradley Wise,Peter Long,0,214.43,0,3,0.0,0.4927,0.0,0.1642,0,1,0,2,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,top,secondary,secondary,Bradley Wise,Peter Long,0,56.97,1,1,0.1261,0.0976,0.1261,0.0976,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,secondary,secondary,secondary,Bradley Wise,Peter Long,0,137.35,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,PK,PK,PP,PP,Bradley Wise,Peter Long,0,360.0,0,5,0.0,0.7681,0.0,0.2156,0,1,0,2,4,0,0,4,8,0
3,1,Great Britain,Canada,secondary,secondary,top,secondary,Bradley Wise,Peter Long,0,157.25,0,1,0.0,0.1134,0.0,0.1134,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,PP,PP,PK,PK,Bradley Wise,Peter Long,0,840.0,8,4,1.3417,0.2811,0.184,0.0744,2,0,4,0,0,7,7,0,0,14
3,1,Great Britain,Canada,top,secondary,top,secondary,Bradley Wise,Peter Long,0,200.75,1,0,0.1192,0.0,0.1192,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,top,secondary,top,Bradley Wise,Peter Long,0,218.8,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,secondary,secondary,top,Bradley Wise,Peter Long,0,41.53,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,secondary,secondary,top,Bradley Wise,Peter Long,0,136.2,3,1,0.2499,0.0955,0.0833,0.0955,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,secondary,secondary,secondary,Bradley Wise,Peter Long,0,239.09,0,2,0.0,0.1975,0.0,0.0988,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,top,top,top,Bradley Wise,Peter Long,0,240.01,2,1,0.1934,0.104,0.0967,0.104,1,0,2,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,top,top,secondary,Bradley Wise,Peter Long,0,24.74,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,secondary,top,top,Bradley Wise,Peter Long,0,196.28,1,1,0.0975,0.1796,0.0975,0.1796,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,top,top,secondary,Bradley Wise,Peter Long,0,152.27,1,2,0.1294,0.2144,0.1294,0.1072,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,secondary,top,top,Bradley Wise,Peter Long,0,38.61,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,top,top,top,Christopher Gonzalez,Brett Collins,0,248.08,1,1,0.0814,0.086,0.0814,0.086,1,0,2,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,top,secondary,top,Christopher Gonzalez,Brett Collins,0,281.08,2,1,0.1711,0.0994,0.0856,0.0994,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,top,secondary,secondary,Christopher Gonzalez,Brett Collins,0,242.92,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,top,secondary,secondary,Christopher Gonzalez,Brett Collins,0,200.96,1,2,0.0788,0.2266,0.0788,0.1133,0,1,0,2,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,secondary,secondary,secondary,Christopher Gonzalez,Brett Collins,0,227.36,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,secondary,secondary,secondary,Christopher Gonzalez,Brett Collins,0,108.5,3,0,0.2703,0.0,0.0901,0.0,1,0,2,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,secondary,top,secondary,Christopher Gonzalez,Brett Collins,0,161.53,1,1,0.086,0.0956,0.086,0.0956,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,secondary,top,top,Christopher Gonzalez,Brett Collins,0,197.89,0,1,0.0,0.0932,0.0,0.0932,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,top,top,top,Christopher Gonzalez,Brett Collins,0,133.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,secondary,top,top,Christopher Gonzalez,Brett Collins,0,242.72,2,0,0.1356,0.0,0.0678,0.0,1,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,secondary,top,secondary,Christopher Gonzalez,Brett Collins,0,301.06,2,2,0.147,0.2142,0.0735,0.1071,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,top,top,secondary,Christopher Gonzalez,Brett Collins,0,105.58,1,0,0.1557,0.0,0.1557,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,top,top,secondary,Christopher Gonzalez,Brett Collins,0,278.67,4,3,0.3692,0.2997,0.1452,0.0999,0,2,0,4,0,0,0,0,0,0
4,1,Ukraine,Norway,top,secondary,secondary,top,Christopher Gonzalez,Brett Collins,0,279.86,0,2,0.0,0.2132,0.0,0.1066,0,1,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,top,secondary,top,Christopher Gonzalez,Brett Collins,0,139.52,2,0,0.1462,0.0,0.0731,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,secondary,secondary,top,Christopher Gonzalez,Brett Collins,0,91.25,1,0,0.072,0.0,0.072,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,PK,PK,PP,PP,Christopher Gonzalez,Brett Collins,0,240.0,1,3,0.0646,0.4445,0.0646,0.1492,0,0,0,0,2,0,0,2,4,0
4,1,Ukraine,Norway,PP,PP,PK,PK,Christopher Gonzalez,Brett Collins,0,120.0,3,0,0.3945,0.0,0.1315,0.0,0,0,0,0,0,1,1,0,0,2
5,1,Belarus,Russia,top,top,top,top,Christopher Warren,Eric Gonzalez,0,163.42,1,2,0.0725,0.34,0.0725,0.17,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,PP,PP,PK,PK,Christopher Warren,Eric Gonzalez,0,529.25,7,1,0.9108,0.1089,0.1388,0.1089,2,0,4,0,0,5,5,0,0,10
5,1,Belarus,Russia,secondary,top,secondary,top,Christopher Warren,Eric Gonzalez,0,127.82,0,4,0.0,0.469,0.0,0.1173,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,top,secondary,top,secondary,Christopher Warren,Eric Gonzalez,0,168.26,0,2,0.0,0.3499,0.0,0.2121,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,secondary,top,secondary,Christopher Warren,Eric Gonzalez,0,113.75,1,0,0.0561,0.0,0.0561,0.0,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,secondary,secondary,secondary,Christopher Warren,Eric Gonzalez,0,223.93,1,2,0.0581,0.2497,0.0581,0.1646,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,secondary,secondary,top,Christopher Warren,Eric Gonzalez,0,309.66,1,2,0.062,0.1924,0.062,0.0962,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,top,top,secondary,top,Christopher Warren,Eric Gonzalez,0,100.68,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,top,top,secondary,secondary,Christopher Warren,Eric Gonzalez,0,149.42,1,2,0.0705,0.2534,0.0705,0.1267,0,1,0,2,0,0,0,0,0,0
5,1,Belarus,Russia,top,top,top,secondary,Christopher Warren,Eric Gonzalez,0,348.68,3,3,0.2056,0.4767,0.0685,0.1589,0,1,0,2,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,secondary,top,top,Christopher Warren,Eric Gonzalez,0,258.03,2,2,0.12,0.2568,0.06,0.1284,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,top,top,secondary,Christopher Warren,Eric Gonzalez,0,167.82,1,1,0.0548,0.1384,0.0548,0.1384,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,top,secondary,secondary,Christopher Warren,Eric Gonzalez,0,263.57,6,1,0.5867,0.1084,0.1388,0.1084,1,0,1,0,0,0,0,0,0,0
5,1,Belarus,Russia,top,secondary,secondary,secondary,Christopher Warren,Eric Gonzalez,0,129.04,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,top,top,top,Christopher Warren,Eric Gonzalez,0,79.53,1,0,0.0587,0.0,0.0587,0.0,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,PK,PK,PP,PP,Christopher Warren,Eric Gonzalez,0,120.0,0,3,0.0,0.4961,0.0,0.1654,0,0,0,0,1,0,0,1,2,0
5,1,Belarus,Russia,top,secondary,top,top,Christopher Warren,Eric Gonzalez,0,236.06,2,1,0.1475,0.149,0.0738,0.149,1,0,1,0,0,0,0,0,0,0
5,1,Belarus,Russia,top,secondary,secondary,top,Christopher Warren,Eric Gonzalez,0,111.08,0,1,0.0,0.1168,0.0,0.1168,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,top,top,top,Andrew Skinner,Kevin Atkins,0,151.97,1,0,0.1436,0.0,0.1436,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,PP,PP,PK,PK,Andrew Skinner,Kevin Atkins,0,400.89,8,1,1.4505,0.0919,0.1962,0.0919,1,0,2,0,1,4,4,1,2,8
6,1,Netherlands,Croatia,top,secondary,top,secondary,Andrew Skinner,Kevin Atkins,0,173.17,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,top,secondary,top,Andrew Skinner,Kevin Atkins,0,236.51,1,2,0.1041,0.2328,0.1041,0.1164,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,secondary,secondary,top,Andrew Skinner,Kevin Atkins,0,115.26,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,secondary,secondary,top,Andrew Skinner,Kevin Atkins,0,310.05,1,2,0.0969,0.2549,0.0969,0.1275,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,secondary,secondary,secondary,Andrew Skinner,Kevin Atkins,0,247.78,1,2,0.0874,0.2499,0.0874,0.1422,0,1,0,1,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,secondary,top,secondary,Andrew Skinner,Kevin Atkins,0,145.9,1,3,0.1151,0.5843,0.1151,0.2233,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,top,top,secondary,Andrew Skinner,Kevin Atkins,0,273.38,3,0,0.3847,0.0,0.1282,0.0,1,0,1,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,top,secondary,secondary,Andrew Skinner,Kevin Atkins,0,159.86,2,0,0.1892,0.0,0.0946,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,top,secondary,top,Andrew Skinner,Kevin Atkins,0,100.55,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,secondary,top,top,Andrew Skinner,Kevin Atkins,0,174.03,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,top,top,secondary,Andrew Skinner,Kevin Atkins,0,170.58,0,1,0.0,0.1242,0.0,0.1242,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,top,secondary,secondary,Andrew Skinner,Kevin Atkins,0,193.45,1,1,0.1006,0.1759,0.1006,0.1759,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,top,top,top,Andrew Skinner,Kevin Atkins,0,149.19,2,0,0.2754,0.0,0.1377,0.0,1,0,1,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,secondary,top,top,Andrew Skinner,Kevin Atkins,0,168.58,1,2,0.1246,0.3149,0.1246,0.1575,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,secondary,secondary,secondary,Andrew Skinner,Kevin Atkins,0,188.83,2,3,0.2623,0.3045,0.1808,0.109,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,PK,PK,PP,PP,Andrew Skinner,Kevin Atkins,0,240.0,1,2,0.1398,0.3274,0.1398,0.1684,0,0,0,0,2,1,1,2,4,2
7,1,Slovenia,Finland,top,top,top,top,Patrick Hines,Logan Howard,0,460.06,1,2,0.0936,0.2774,0.0936,0.1387,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,top,top,secondary,Patrick Hines,Logan Howard,0,233.76,6,3,0.4971,0.361,0.0828,0.1203,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,top,secondary,secondary,Patrick Hines,Logan Howard,0,104.39,1,0,0.1074,0.0,0.1074,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,top,secondary,secondary,Patrick Hines,Logan Howard,0,238.37,1,3,0.1051,0.454,0.1051,0.1513,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,secondary,secondary,secondary,Patrick Hines,Logan Howard,0,409.89,4,4,0.3774,0.5331,0.0944,0.1333,0,1,0,2,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,secondary,top,secondary,Patrick Hines,Logan Howard,0,226.33,1,0,0.0698,0.0,0.0698,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,secondary,top,top,Patrick Hines,Logan Howard,0,76.78,1,1,0.1576,0.1528,0.1576,0.1528,0,1,0,2,0,0,0,0,0,0
7,1,Slovenia,Finland,top,secondary,top,top,Patrick Hines,Logan Howard,0,154.05,0,2,0.0,0.2413,0.0,0.1207,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,top,secondary,top,Patrick Hines,Logan Howard,0,184.3,1,3,0.1181,0.4128,0.1181,0.1376,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,top,secondary,top,Patrick Hines,Logan Howard,0,196.44,0,1,0.0,0.1624,0.0,0.1624,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,secondary,top,secondary,Patrick Hines,Logan Howard,0,128.63,0,2,0.0,0.2046,0.0,0.1023,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,top,top,top,Patrick Hines,Logan Howard,0,248.34,2,0,0.1825,0.0,0.0913,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,top,top,secondary,Patrick Hines,Logan Howard,0,64.34,1,0,0.0805,0.0,0.0805,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,secondary,secondary,secondary,Patrick Hines,Logan Howard,0,207.68,3,0,0.2899,0.0,0.0966,0.0,2,0,4,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,secondary,secondary,top,Patrick Hines,Logan Howard,0,66.45,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,PP,PP,PK,PK,Patrick Hines,Logan Howard,0,426.12,6,0,0.9705,0.0,0.2219,0.0,0,0,0,0,0,5,5,0,0,10
7,1,Slovenia,Finland,PK,PK,PP,PP,Patrick Hines,Logan Howard,0,69.82,1,1,0.124,0.1624,0.124,0.1624,0,0,0,0,2,0,0,2,4,0
7,1,Slovenia,Finland,secondary,secondary,secondary,top,Patrick Hines,Logan Howard,0,104.25,1,2,0.1051,0.3033,0.1051,0.1517,1,2,2,3,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,top,top,top,Peter Duffy,Craig Bentley,1,364.72,2,2,0.1666,0.2521,0.0833,0.1566,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,top,top,top,Peter Duffy,Craig Bentley,1,144.73,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,top,secondary,top,Peter Duffy,Craig Bentley,1,409.03,5,1,0.3313,0.1224,0.0663,0.1224,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,top,secondary,secondary,Peter Duffy,Craig Bentley,1,475.23,3,0,0.3194,0.0,0.1321,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,secondary,secondary,secondary,Peter Duffy,Craig Bentley,1,303.86,3,1,0.3062,0.1236,0.1021,0.1236,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,secondary,top,secondary,Peter Duffy,Craig Bentley,1,329.7,2,2,0.248,0.2637,0.124,0.1318,0,1,0,2,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,secondary,top,secondary,Peter Duffy,Craig Bentley,1,344.23,5,3,0.5955,0.2901,0.1191,0.0967,0,1,0,1,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,secondary,top,top,Peter Duffy,Craig Bentley,1,474.58,0,4,0.0,0.4003,0.0,0.1001,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,top,secondary,top,Peter Duffy,Craig Bentley,1,380.29,3,2,0.1841,0.1745,0.0614,0.0873,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,top,top,secondary,Peter Duffy,Craig Bentley,1,100.95,1,2,0.1156,0.2545,0.1156,0.1273,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,secondary,secondary,top,Peter Duffy,Craig Bentley,1,73.91,1,2,0.0698,0.1837,0.0698,0.0918,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,secondary,top,top,Peter Duffy,Craig Bentley,1,176.39,1,2,0.0966,0.2705,0.0966,0.1352,0,1,0,2,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,top,secondary,secondary,Peter Duffy,Craig Bentley,1,165.24,0,2,0.0,0.1678,0.0,0.0839,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,top,top,secondary,Peter Duffy,Craig Bentley,1,225.55,1,1,0.1107,0.0921,0.1107,0.0921,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,secondary,secondary,top,Peter Duffy,Craig Bentley,1,186.31,2,0,0.1494,0.0,0.0747,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,PP,PP,PK,PK,Peter Duffy,Craig Bentley,1,804.57,12,2,1.7162,0.1953,0.1977,0.1036,2,0,4,0,3,11,11,3,6,22
8,1,Czech Republic,Japan,top,secondary,secondary,secondary,Peter Duffy,Craig Bentley,1,123.35,4,1,0.4395,0.0885,0.148,0.0885,1,0,2,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,PK,PK,PP,PP,Peter Duffy,Craig Bentley,1,479.71,2,7,0.1231,1.3077,0.0746,0.25,0,1,0,2,5,0,0,5,10,0
9,1,Austria,France,top,top,top,top,Bradley Hansen,Joseph Hubbard,0,379.0,5,5,0.4787,0.6046,0.0957,0.1209,1,0,2,0,0,0,0,0,0,0
9,1,Austria,France,secondary,top,top,top,Bradley Hansen,Joseph Hubbard,0,102.44,3,1,0.2801,0.1283,0.0934,0.1283,0,0,0,0,0,0,0,0,0,0
9,1,Austria,France,secondary,top,secondary,top,Bradley Hansen,Joseph Hubbard,0,263.18,0,1,0.0,0.1112,0.0,0.1112,0,1,0,2,0,0,0,0,0,0
9,1,Austria,France,secondary,top,secondary,secondary,Bradley Hansen,Joseph Hubbard,0,231.16,1,1,0.1214,0.0979,0.1214,0.0979,0,0,0,0,0,0,0,0,0,0
9,1,Austria,France,secondary,secondary,secondary,secondary,Bradley Hansen,Joseph Hubbard,0,326.98,6,3,0.7321,0.3072,0.122,0.1024,1,0,2,0,0,0,0,0,0,0
9,1,Austria,France,secondary,secondary,top,secondary,Bradley Hansen,Joseph Hubbard,0,137.07,0,1,0.0,0.1195,0.0,0.1195,0,0,0,0,0,0,0,0,0,0
